Time,x pos,y pos,phi,motor1 thrust,motor2 thrust,desired angle,desired thrust
2.9466666666667076,0.3262634029924223,1.9811285889772383,0.1222575033555383,9.244450865839159,13.778059671872608,-0.3333333333333333,23.3
2.950000000000041,0.3288479139041105,1.9874377970366346,0.12265420881908179,9.219669550119118,13.80746581196412,-0.3333333333333333,23.3
2.9533333333333744,0.3314481297474031,1.9937649914291018,0.12304936715258444,9.195146491759944,13.83653661428857,-0.3333333333333333,23.3
2.956666666666708,0.3340641035611354,2.000110190618552,0.12344296068635813,9.170877933717053,13.865277120563986,-0.3333333333333333,23.3
2.9600000000000413,0.3366958881489782,2.0064734126609323,0.12383497194276158,9.14686017966261,13.893692290380411,-0.3333333333333333,23.3
2.9633333333333747,0.33934353607751894,2.0128546752116496,0.12422538363336187,9.123089593023758,13.921787002518546,-0.3333333333333333,23.3
2.966666666666708,0.34200709967436504,2.019253995532875,0.12461417865614209,9.099562596036039,13.949566056247225,-0.33666666666666667,23.26
2.9700000000000415,0.3446866305644671,2.0256713868259384,0.1250013397772729,9.075469113256238,13.97717406148897,-0.33666666666666667,23.26
2.973333333333375,0.3473821801348769,2.0321068619748193,0.12538684994848834,9.051624687836576,14.004474433996212,-0.33666666666666667,23.26
2.9766666666667083,0.350093799532839,2.0385604335520933,0.125770692304356,9.028025713259218,14.03147175654302,-0.33666666666666667,23.26
2.9800000000000417,0.35282153966390395,2.045032113824787,0.12615285015959174,9.004668641433739,14.058170537205127,-0.33666666666666667,23.26
2.983333333333375,0.3555654511900638,2.0515219147601416,0.12653330700641788,8.981549981769943,14.084575210558274,-0.3383333333333333,23.240000000000002
2.9866666666667085,0.3583255842934968,2.058029846194335,0.12691204635422376,8.958263022487603,14.110760083301809,-0.3383333333333333,23.240000000000002
2.990000000000042,0.36110198891165085,2.0645559177058224,0.12728905188704828,8.935213888313964,14.136658832378956,-0.3383333333333333,23.240000000000002
2.9933333333333754,0.3638947147354015,2.071100138620329,0.1276643074610294,8.91239915591837,14.162275686096333,-0.3383333333333333,23.240000000000002
2.996666666666709,0.3667038112072312,2.0776625180157655,0.1280377971018951,8.889815457535235,14.187614803779223,-0.3383333333333333,23.240000000000002
3.000000000000042,0.36952932751942896,2.0842430647270698,0.12840950500249523,8.86745948008145,14.212680276877764,-0.3383333333333333,23.240000000000002
