Time,x,y,xdot,ydot,phi,motor1 thrust,motor2 thrust,desired x,desired y
0.016666666666666666,7.76549167610791e-06,3.1818322012507594e-05,0.0012955773039714054,0.004063828994988529,0.01904550853505253,49.34203338014725,-28.916895510934843,0,0
0.03333333333333333,0.0001187288371402114,0.00019308241680764658,0.012393314134142455,0.014088227834679501,0.10279266929065571,49.02890610017743,-27.866724052248237,0,0
0.05,0.0006174616635539307,0.000558273032775264,0.045067504150300426,0.02725697033059797,0.23979958348656505,19.90830541433481,1.9406491753354054,0,0
0.06666666666666667,0.001928625972837248,0.0011363059248770727,0.10462907164655343,0.03921988621759385,0.382677191080003,-5.59379103502522,28.11824762199872,0,0
0.0833333333333333,0.004481188318342041,0.0018778183767883833,0.18831759293305878,0.047504158463570915,0.4945524262817067,-14.078261678640805,37.300949284853935,0,0
0.09999999999999994,0.008614499318019952,0.002726816403607871,0.28970917329276613,0.05301939511649289,0.5654688051846318,-8.940720039168193,32.88723345342611,0,0
0.11666666666666657,0.014562483860592725,0.0036614306588265036,0.4029319822638198,0.058232865274806644,0.6047311081605561,0.3640744244633236,24.309002583769292,0,0
0.13333333333333322,0.02248178390084332,0.004697764081890826,0.5242172187565414,0.06512057481011893,0.6261863240587929,6.936537707847584,18.440279198189387,0,0
0.14999999999999986,0.032484644596635186,0.005874673775537771,0.6515129625068042,0.07466991603412905,0.6386151453494056,9.067870881415386,16.973843110151545,0,0
0.1666666666666665,0.04465704306778264,0.00724194122740879,0.7834167710392523,0.08740708801544667,0.6440931119470065,8.499947507353424,18.15835929494865,0,0
0.18333333333333313,0.0590603594080543,0.008858628002277937,0.9183273154276776,0.10395936194403685,0.6410864149443256,7.604642212570551,19.612331511954576,0,0
0.19999999999999976,0.07572453017608906,0.010796741323880263,1.0541676578650072,0.12519130921310645,0.6280101601216928,7.678539820657046,20.0269524061401,0,0
0.2166666666666664,0.09464143905840011,0.013143263677791577,1.1885573942184102,0.15198218229207186,0.6049497439893777,8.753615984238461,19.357755713490366,0,0
0.23333333333333303,0.11576307795159241,0.015997337131247527,1.3191362052893614,0.18492827591067024,0.5735119558032704,10.237879215132642,18.187603405342646,0,0
0.24999999999999967,0.13900456438660558,0.01946370404280184,1.4438136813248676,0.22418343296754878,0.5358683692679328,11.579838337528168,17.06407226724086,0,0
0.26666666666666644,0.16424984596153977,0.02364525985045893,1.5608709763516075,0.2694703633879361,0.4939601007122956,12.560236795130526,16.207323938090322,0,0
0.2833333333333332,0.19135793021134548,0.028636819988497,1.668955561500576,0.32018119326032024,0.4492289315130742,13.238602465734273,15.562123724868677,0,0
0.3,0.22016864071107756,0.03452069890982113,1.7670468850762107,0.3754835761932898,0.4027428921666569,13.767281716994162,14.982479174359357,0,0
0.31666666666666676,0.2505079674845763,0.04136379827525619,1.8544419333983015,0.43439998216919284,0.3554256422954655,14.250287092283656,14.371949179963824,0,0
0.33333333333333354,0.28219341981839674,0.04921580065126418,1.93076289116584,0.4958676309514078,0.30819224047589955,14.705115515006067,13.721343452237262,0,0
0.3500000000000003,0.3150395258358995,0.05810830750291006,1.9959631313630495,0.5587945061881296,0.2619527805049538,15.09572771070171,13.075405225795532,0,0
0.3666666666666671,0.3488632217792222,0.06805492158401749,2.050310380481302,0.6221162130344335,0.21754370385801777,15.380586867946153,12.48446550882395,0,0
0.38333333333333386,0.3834886825568201,0.07905223898019703,2.094342625332132,0.6848479117861707,0.1756594485242155,15.54038460786983,11.976431295897786,0,0
0.40000000000000063,0.41875122241396845,0.09108158707955308,2.128806313064402,0.7461234206012506,0.13682176609253033,15.580191401025923,11.554399535190868,0,0
0.4166666666666674,0.454500107303219,0.10411124885107056,2.154590402599028,0.805217623262188,0.10138585167628549,15.518052091052013,11.207895718226306,0,0
0.4333333333333342,0.49060031617132094,0.11809890008316234,2.1726661439200226,0.8615532093414082,0.06956451793406496,15.373377135487642,10.924385312504844,0,0
0.45000000000000095,0.5269333952326426,0.13299403379446292,2.1840367529080824,0.9146954644847092,0.041453408397424236,15.161511135951214,10.694663494652655,0,0
0.46666666666666773,0.5633975763042964,0.1487402145559713,2.1896972614987043,0.9643392551477965,0.017050215282929403,14.893952020049761,10.51263553373367,0,0
0.4833333333333345,0.5999073184872631,0.1652770685860621,2.19060346147199,1.010291689186525,-0.0037310119005215117,14.580760864886626,10.37293662982572,0,0
0.5000000000000012,0.6363924141288626,0.1825419650781821,2.1876489249962994,1.0524531018231267,-0.021046750059519625,14.232320585574543,10.269224376134343,0,0
0.5166666666666677,0.6727967861247941,0.20047138119559796,2.181649367328205,1.0907983170160196,-0.0351097574048735,13.859538423139277,10.194041237851557,0,0
0.5333333333333342,0.7090770915988397,0.21900196959640664,2.1733335938828486,1.1253595350858963,-0.04617377280791299,13.47302925588239,10.13970265428791,0,0
0.5500000000000007,0.745201231968586,0.23807136427151307,2.1633400211469933,1.1562116437448284,-0.05451860906786707,13.082188668326042,10.099295249429003,0,0
0.5666666666666672,0.7811468501935631,0.2576187687595149,2.1522175437391953,1.1834602614375347,-0.06043708105528952,12.694709035042871,10.067226854505908,0,0
0.5833333333333337,0.8168998750305837,0.2775853720448372,2.140429497851973,1.2072324493385165,-0.06422445400037184,12.31659176131585,10.03927206518774,0,0
0.6000000000000002,0.8524531527374484,0.2979146338680054,2.1283596348345863,1.2276697950208575,-0.06617034729289756,11.952427177949742,10.01234046551391,0,0
