Time,x,y,xdot,ydot,phi,motor1 thrust,motor2 thrust,desired x,desired y
0.016666666666666666,-7.872644312394957e-06,4.5509730989207506e-05,-0.0013168997301547679,0.005813954775926706,-0.019123593149862825,-29.9151540663218,50.686313269069146,-5.36,5.48
0.03333333333333333,-0.00012758238744344874,0.00027673536964345545,-0.013748695727643945,0.02021529695727294,-0.1173419153081363,-61.520620787315764,83.34496857903393,-5.36,5.48
0.05,-0.0007364108214953897,0.0007939888919085845,-0.057280666692865634,0.03801996804660777,-0.32621705644546695,-34.64988056706428,57.45990607102926,-5.36,5.48
0.06666666666666667,-0.0025340218859525344,0.001534805810311642,-0.14839960411581693,0.046422215488127444,-0.5965651428959703,9.877844090222053,13.961979433944519,-5.36,5.48
0.0833333333333333,-0.006349915313464721,0.0021954183215056816,-0.28876356242637924,0.03138016089232207,-0.8568360081693754,50.987895549715056,-25.85862374345379,-5.36,5.48
0.09999999999999994,-0.01292285593580094,0.0023311189619782727,-0.46942967468776514,-0.010477734273246596,-1.044684003995758,75.54927574549892,-48.600657441721495,-5.36,5.48
0.11666666666666657,-0.022822461631371988,0.001592166439178707,-0.6805218311187106,-0.06775176472944532,-1.12958761623179,76.22409208213358,-46.852132536193174,-5.36,5.48
0.13333333333333322,-0.03647199435195115,-8.811630452024258e-05,-0.913515366629802,-0.12093527897764465,-1.116294832954654,65.50726767030069,-33.55700704874794,-5.36,5.48
0.14999999999999986,-0.054120462273385704,-0.0024422102559757495,-1.1560251888068647,-0.15051039130280755,-1.0245575890359753,54.6812526000899,-20.648208273999607,-5.36,5.48
0.1666666666666665,-0.0757534768432713,-0.004923255333004814,-1.390130048280055,-0.14202653311328406,-0.8726296801344412,47.44991244558087,-12.081240008713516,-5.36,5.48
0.18333333333333313,-0.10102112296720356,-0.0068175900494649245,-1.5945807850871547,-0.08869362916888929,-0.6731037229974366,41.40099359364442,-5.352421833308059,-5.36,5.48
0.19999999999999976,-0.12921082166318448,-0.007390337283463119,-1.747729454333056,0.006877545055874915,-0.4371577933889903,33.862216419753636,2.3789942844570335,-5.36,5.48
0.2166666666666664,-0.1592806904758405,-0.006051296601468952,-1.8317527746606186,0.13205065532266208,-0.1785902393515732,22.79788850704944,13.299841555912813,-5.36,5.48
0.23333333333333303,-0.18997717466125255,-0.0025005710746645766,-1.8380863559406162,0.2668665737119285,0.08278291522464735,7.4950776382118836,28.26136929825656,-5.36,5.48
0.24999999999999967,-0.22003213652896736,0.0032133976626163726,-1.7711784037439064,0.3909447376967609,0.3213013566733494,-8.987775661250602,44.33127198282883,-5.36,5.48
0.26666666666666644,-0.24837098541510744,0.0107722133725226,-1.6467808728197995,0.4918385516748127,0.5109631736334856,-22.134438430513118,57.101215790759085,-5.36,5.48
0.2833333333333332,-0.27424086284488924,0.01976969460902931,-1.48562915972489,0.5691608639516151,0.6324302296084756,-28.67129057725176,63.357651616106864,-5.36,5.48
0.3,-0.2972329227286995,0.029896426282975255,-1.3077948729347686,0.6321733974627796,0.6774876879801114,-28.044571645058,62.52455335482656,-5.36,5.48
0.31666666666666676,-0.3172487296773437,0.041041938561045134,-1.1309402785399285,0.693728185698453,0.6491955484713235,-21.984437297621405,56.2360381631207,-5.36,5.48
0.33333333333333354,-0.3344649862142777,0.05329410626654936,-0.9708975322139275,0.764437946095536,0.558860523683517,-12.897293194987975,46.796210503460934,-5.36,5.48
0.3500000000000003,-0.34930509404063276,0.06686224049699067,-0.8416753700228929,0.8490703056183416,0.42234847255252417,-2.5360886334464317,35.91065890431224,-5.36,5.48
0.3666666666666671,-0.3623954431637988,0.08196724756534839,-0.7539600164322742,0.9456698893369032,0.2575155406369213,8.236040478440323,24.45538890191027,-5.36,5.48
0.38333333333333386,-0.37448918415224053,0.09874314174006119,-0.713055978236965,1.0472150809258316,0.08286502674292727,18.876706862169,13.020353100821389,-5.36,5.48
0.40000000000000063,-0.3863630463368968,0.11718480481921142,-0.7177458341871028,1.1449779393967041,-0.08349870064851682,28.581309587660385,2.468713028437817,-5.36,5.48
0.4166666666666674,-0.3987129925219749,0.13715603765932788,-0.7609822148486899,1.2320831172968116,-0.22538236912586876,36.223271961074445,-6.019345079075535,-5.36,5.48
0.4333333333333342,-0.4120779816697529,0.15844467127159279,-0.8321147893817911,1.305664557507438,-0.3303915840255722,40.785888132074504,-11.39066840156118,-5.36,5.48
0.45000000000000095,-0.4268057467738443,0.18083246117005092,-0.9194242140814688,1.3668972675837445,-0.39144190389328354,41.85674947242233,-13.221938934750648,-5.36,5.48
0.46666666666666773,-0.4430539656388081,0.2041480835268096,-1.0118814310634274,1.4194192185013768,-0.4071861537430987,39.78083804226045,-11.872357656657686,-5.36,5.48
0.4833333333333345,-0.46081076964114687,0.228287522483214,-1.0999427802108828,1.4672753482965673,-0.38124999805313353,35.40970888563685,-8.221209874474068,-5.36,5.48
0.5000000000000012,-0.479922714797148,0.2532038115803389,-1.1758409588489176,1.513313638604045,-0.3207589129873358,29.69582887387074,-3.2457203993118178,-5.36,5.48
0.5166666666666677,-0.5001266093879868,0.2788784296731736,-1.233813915707467,1.558441251599969,-0.23479731020531255,23.417437044210835,2.2652710842828068,-5.36,5.48
0.5333333333333342,-0.521085556195061,0.30528896921653526,-1.2703636059528722,1.601725716888763,-0.13318346436059525,17.13282925698823,7.7588495610563415,-5.36,5.48
0.5500000000000007,-0.5424283007966615,0.3323848297096548,-1.2843866643860187,1.6410862283410221,-0.025589086727313564,11.270599759702575,12.823324971872664,-5.36,5.48
